"Operativo";"escuela seleccionada";"Nivel";"Gestión";"Supervisión";"Escuela_ID";"CUE";"subcue";"Número_escuela";"Anexo";"Número_Anexo";"Nombre_Escuela";"Departamento";"Localidad";"zona";"AMBITO";"Regional";"Curso";"Curso_ID";"División";"División_ID";"Turno";"Modalidad";"Matrícula";"Cantidad_alumnos_evaluados_por_división";"Diferencia por censar";"ciclo_lectivo";"cencista"
"División aún no censada!";"no";"Primario";"Privada";"02 - Primario Privada";"1854";"5000946";"00";"P051";"0";"P051-0";"NSTRA.SRA. DEL SSMO. ROSARIO";"JUNIN";"ING GIAGNONI";"50%";"Rural";"NO CORRESPONDE";"5°";"11";"B";"81748";"Tarde";"Presencial";"20";"0";"20";-;-
"División aún no censada!";"no";"Primario";"Privada";"02 - Primario Privada";"1854";"5000946";"00";"P051";"0";"P051-0";"NSTRA.SRA. DEL SSMO. ROSARIO";"JUNIN";"ING GIAGNONI";"50%";"Rural";"NO CORRESPONDE";"6°";"12";"Ú";"57642";"Tarde";"Presencial";"25";"0";"25";-;-
"División aún no censada!";"no";"Primario";"Privada";"02 - Primario Privada";"1854";"5000946";"00";"P051";"0";"P051-0";"NSTRA.SRA. DEL SSMO. ROSARIO";"JUNIN";"ING GIAGNONI";"50%";"Rural";"NO CORRESPONDE";"7°";"13";"Ú";"40674";"Tarde";"Presencial";"31";"0";"31";-;-
"División aún no censada!";"no";"Primario";"Privada";"08 - Primario Privada";"1855";"5000001";"00";"P052";"0";"P052-0";"NIÑOS CANTORES";"GUAYMALLÉN";"SAN JOSÉ";"10%";"Urbano";"NO CORRESPONDE";"2°";"8";"A";"35885";"Mañana";"Presencial";"22";"0";"22";-;-
"División aún no censada!";"no";"Primario";"Privada";"08 - Primario Privada";"1855";"5000001";"00";"P052";"0";"P052-0";"NIÑOS CANTORES";"GUAYMALLÉN";"SAN JOSÉ";"10%";"Urbano";"NO CORRESPONDE";"2°";"8";"B";"35886";"Mañana";"Presencial";"23";"0";"23";-;-
"División aún no censada!";"no";"Primario";"Privada";"08 - Primario Privada";"1855";"5000001";"00";"P052";"0";"P052-0";"NIÑOS CANTORES";"GUAYMALLÉN";"SAN JOSÉ";"10%";"Urbano";"NO CORRESPONDE";"3°";"9";"A";"35887";"Mañana";"Presencial";"22";"0";"22";-;-
"División aún no censada!";"no";"Primario";"Privada";"08 - Primario Privada";"1855";"5000001";"00";"P052";"0";"P052-0";"NIÑOS CANTORES";"GUAYMALLÉN";"SAN JOSÉ";"10%";"Urbano";"NO CORRESPONDE";"3°";"9";"B";"35888";"Mañana";"Presencial";"19";"0";"19";-;-
"División aún no censada!";"no";"Primario";"Privada";"08 - Primario Privada";"1855";"5000001";"00";"P052";"0";"P052-0";"NIÑOS CANTORES";"GUAYMALLÉN";"SAN JOSÉ";"10%";"Urbano";"NO CORRESPONDE";"4°";"10";"A";"37807";"Mañana";"Presencial";"20";"0";"20";-;-
"División aún no censada!";"no";"Primario";"Privada";"08 - Primario Privada";"1855";"5000001";"00";"P052";"0";"P052-0";"NIÑOS CANTORES";"GUAYMALLÉN";"SAN JOSÉ";"10%";"Urbano";"NO CORRESPONDE";"4°";"10";"B";"37808";"Mañana";"Presencial";"20";"0";"20";-;-
"División aún no censada!";"no";"Primario";"Privada";"08 - Primario Privada";"1855";"5000001";"00";"P052";"0";"P052-0";"NIÑOS CANTORES";"GUAYMALLÉN";"SAN JOSÉ";"10%";"Urbano";"NO CORRESPONDE";"5°";"11";"A";"37809";"Mañana";"Presencial";"22";"0";"22";-;-
"División aún no censada!";"no";"Primario";"Privada";"08 - Primario Privada";"1855";"5000001";"00";"P052";"0";"P052-0";"NIÑOS CANTORES";"GUAYMALLÉN";"SAN JOSÉ";"10%";"Urbano";"NO CORRESPONDE";"5°";"11";"B";"37810";"Mañana";"Presencial";"22";"0";"22";-;-
"División aún no censada!";"no";"Primario";"Privada";"08 - Primario Privada";"1855";"5000001";"00";"P052";"0";"P052-0";"NIÑOS CANTORES";"GUAYMALLÉN";"SAN JOSÉ";"10%";"Urbano";"NO CORRESPONDE";"6°";"12";"A";"37811";"Mañana";"Presencial";"22";"0";"22";-;-
"División aún no censada!";"no";"Primario";"Privada";"08 - Primario Privada";"1855";"5000001";"00";"P052";"0";"P052-0";"NIÑOS CANTORES";"GUAYMALLÉN";"SAN JOSÉ";"10%";"Urbano";"NO CORRESPONDE";"6°";"12";"B";"37812";"Mañana";"Presencial";"24";"0";"24";-;-
"División aún no censada!";"no";"Primario";"Privada";"08 - Primario Privada";"1855";"5000001";"00";"P052";"0";"P052-0";"NIÑOS CANTORES";"GUAYMALLÉN";"SAN JOSÉ";"10%";"Urbano";"NO CORRESPONDE";"7°";"13";"A";"40675";"Mañana";"Presencial";"19";"0";"19";-;-
"División aún no censada!";"no";"Primario";"Privada";"08 - Primario Privada";"1855";"5000001";"00";"P052";"0";"P052-0";"NIÑOS CANTORES";"GUAYMALLÉN";"SAN JOSÉ";"10%";"Urbano";"NO CORRESPONDE";"7°";"13";"B";"40676";"Mañana";"Presencial";"22";"0";"22";-;-
"División aún no censada!";"no";"Primario";"Privada";"02 - Primario Privada";"1856";"5000026";"00";"P053";"0";"P053-0";"P. JOSÉ M. LLORENS";"CAPITAL";"SEXTA SECCION";"50%";"Urbano marginal";"NO CORRESPONDE";"2°";"8";"A";"35890";"Mañana";"Presencial";"29";"0";"29";-;-
"Operativo 2022 Instancia II";"no";"Primario";"Privada";"02 - Primario Privada";"1856";"5000026";"00";"P053";"0";"P053-0";"P. JOSÉ M. LLORENS";"CAPITAL";"SEXTA SECCION";"50%";"Urbano marginal";"NO CORRESPONDE";"3°";"9";"A";"35891";"Mañana";"Presencial";"28";"23";"5";"2022";"ESCUDERO MARCELA  CAROLINA"
"División aún no censada!";"no";"Primario";"Privada";"02 - Primario Privada";"1856";"5000026";"00";"P053";"0";"P053-0";"P. JOSÉ M. LLORENS";"CAPITAL";"SEXTA SECCION";"50%";"Urbano marginal";"NO CORRESPONDE";"4°";"10";"A";"37813";"Mañana";"Presencial";"31";"0";"31";-;-
"División aún no censada!";"no";"Primario";"Privada";"02 - Primario Privada";"1856";"5000026";"00";"P053";"0";"P053-0";"P. JOSÉ M. LLORENS";"CAPITAL";"SEXTA SECCION";"50%";"Urbano marginal";"NO CORRESPONDE";"5°";"11";"A";"37814";"Mañana";"Presencial";"30";"0";"30";-;-
"División aún no censada!";"no";"Primario";"Privada";"02 - Primario Privada";"1856";"5000026";"00";"P053";"0";"P053-0";"P. JOSÉ M. LLORENS";"CAPITAL";"SEXTA SECCION";"50%";"Urbano marginal";"NO CORRESPONDE";"6°";"12";"A";"37815";"Mañana";"Presencial";"34";"0";"34";-;-
"División aún no censada!";"no";"Primario";"Privada";"02 - Primario Privada";"1856";"5000026";"00";"P053";"0";"P053-0";"P. JOSÉ M. LLORENS";"CAPITAL";"SEXTA SECCION";"50%";"Urbano marginal";"NO CORRESPONDE";"7°";"13";"A";"40677";"Mañana";"Presencial";"26";"0";"26";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"1859";"5000505";"00";"P056";"0";"P056-0";"SAN ANTONIO DE PADUA";"SAN RAFAEL";"SAN RAFAEL CIUDAD";"20%";"Urbano";"NO CORRESPONDE";"2°";"8";"A";"35902";"Mañana";"Presencial";"36";"0";"36";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"1859";"5000505";"00";"P056";"0";"P056-0";"SAN ANTONIO DE PADUA";"SAN RAFAEL";"SAN RAFAEL CIUDAD";"20%";"Urbano";"NO CORRESPONDE";"3°";"9";"A";"35904";"Mañana";"Presencial";"33";"0";"33";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"1859";"5000505";"00";"P056";"0";"P056-0";"SAN ANTONIO DE PADUA";"SAN RAFAEL";"SAN RAFAEL CIUDAD";"20%";"Urbano";"NO CORRESPONDE";"4°";"10";"A";"37822";"Mañana y Tarde";"Presencial";"31";"0";"31";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"1859";"5000505";"00";"P056";"0";"P056-0";"SAN ANTONIO DE PADUA";"SAN RAFAEL";"SAN RAFAEL CIUDAD";"20%";"Urbano";"NO CORRESPONDE";"5°";"11";"A";"37823";"Mañana y Tarde";"Presencial";"33";"0";"33";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"1859";"5000505";"00";"P056";"0";"P056-0";"SAN ANTONIO DE PADUA";"SAN RAFAEL";"SAN RAFAEL CIUDAD";"20%";"Urbano";"NO CORRESPONDE";"6°";"12";"A";"37824";"Mañana y Tarde";"Presencial";"31";"0";"31";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"1859";"5000505";"00";"P056";"0";"P056-0";"SAN ANTONIO DE PADUA";"SAN RAFAEL";"SAN RAFAEL CIUDAD";"20%";"Urbano";"NO CORRESPONDE";"7°";"13";"A";"40680";"Mañana y Tarde";"Presencial";"35";"0";"35";-;-
"División aún no censada!";"no";"Primario";"Privada";"04 - Primario Privada";"1860";"5001242";"00";"P057";"0";"P057-0";"SANTA ROSA DE LIMA";"SAN CARLOS";"LA CONSULTA";"50%";"Urbano";"NO CORRESPONDE";"2°";"8";"A";"35907";"Mañana";"Presencial";"26";"0";"26";-;-
"División aún no censada!";"no";"Primario";"Privada";"04 - Primario Privada";"1860";"5001242";"00";"P057";"0";"P057-0";"SANTA ROSA DE LIMA";"SAN CARLOS";"LA CONSULTA";"50%";"Urbano";"NO CORRESPONDE";"2°";"8";"B";"35910";"Tarde";"Presencial";"21";"0";"21";-;-
"División aún no censada!";"no";"Primario";"Privada";"04 - Primario Privada";"1860";"5001242";"00";"P057";"0";"P057-0";"SANTA ROSA DE LIMA";"SAN CARLOS";"LA CONSULTA";"50%";"Urbano";"NO CORRESPONDE";"3°";"9";"A";"35908";"Mañana";"Presencial";"27";"0";"27";-;-
"División aún no censada!";"no";"Primario";"Privada";"04 - Primario Privada";"1860";"5001242";"00";"P057";"0";"P057-0";"SANTA ROSA DE LIMA";"SAN CARLOS";"LA CONSULTA";"50%";"Urbano";"NO CORRESPONDE";"3°";"9";"B";"35911";"Tarde";"Presencial";"23";"0";"23";-;-
"División aún no censada!";"no";"Primario";"Privada";"04 - Primario Privada";"1860";"5001242";"00";"P057";"0";"P057-0";"SANTA ROSA DE LIMA";"SAN CARLOS";"LA CONSULTA";"50%";"Urbano";"NO CORRESPONDE";"4°";"10";"A";"37825";"Mañana";"Presencial";"24";"0";"24";-;-
"División aún no censada!";"no";"Primario";"Privada";"04 - Primario Privada";"1860";"5001242";"00";"P057";"0";"P057-0";"SANTA ROSA DE LIMA";"SAN CARLOS";"LA CONSULTA";"50%";"Urbano";"NO CORRESPONDE";"4°";"10";"B";"37828";"Tarde";"Presencial";"16";"0";"16";-;-
"División aún no censada!";"no";"Primario";"Privada";"04 - Primario Privada";"1860";"5001242";"00";"P057";"0";"P057-0";"SANTA ROSA DE LIMA";"SAN CARLOS";"LA CONSULTA";"50%";"Urbano";"NO CORRESPONDE";"5°";"11";"A";"37826";"Mañana";"Presencial";"29";"0";"29";-;-
"División aún no censada!";"no";"Primario";"Privada";"04 - Primario Privada";"1860";"5001242";"00";"P057";"0";"P057-0";"SANTA ROSA DE LIMA";"SAN CARLOS";"LA CONSULTA";"50%";"Urbano";"NO CORRESPONDE";"5°";"11";"B";"37829";"Tarde";"Presencial";"28";"0";"28";-;-
"División aún no censada!";"no";"Primario";"Privada";"04 - Primario Privada";"1860";"5001242";"00";"P057";"0";"P057-0";"SANTA ROSA DE LIMA";"SAN CARLOS";"LA CONSULTA";"50%";"Urbano";"NO CORRESPONDE";"6°";"12";"A";"37827";"Mañana";"Presencial";"24";"0";"24";-;-
"División aún no censada!";"no";"Primario";"Privada";"04 - Primario Privada";"1860";"5001242";"00";"P057";"0";"P057-0";"SANTA ROSA DE LIMA";"SAN CARLOS";"LA CONSULTA";"50%";"Urbano";"NO CORRESPONDE";"6°";"12";"B";"37830";"Tarde";"Presencial";"15";"0";"15";-;-
"División aún no censada!";"no";"Primario";"Privada";"04 - Primario Privada";"1860";"5001242";"00";"P057";"0";"P057-0";"SANTA ROSA DE LIMA";"SAN CARLOS";"LA CONSULTA";"50%";"Urbano";"NO CORRESPONDE";"7°";"13";"A";"40681";"Mañana";"Presencial";"26";"0";"26";-;-
"División aún no censada!";"no";"Primario";"Privada";"04 - Primario Privada";"1860";"5001242";"00";"P057";"0";"P057-0";"SANTA ROSA DE LIMA";"SAN CARLOS";"LA CONSULTA";"50%";"Urbano";"NO CORRESPONDE";"7°";"13";"B";"40682";"Tarde";"Presencial";"18";"0";"18";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1861";"5000882";"00";"P058";"0";"P058-0";"MONSEÑOR SCALABRINI";"GUAYMALLÉN";"DORREGO";-;"Urbano";"NO CORRESPONDE";"2°";"8";"A";"35914";"Mañana";"Presencial";"34";"0";"34";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1861";"5000882";"00";"P058";"0";"P058-0";"MONSEÑOR SCALABRINI";"GUAYMALLÉN";"DORREGO";-;"Urbano";"NO CORRESPONDE";"2°";"8";"B";"35921";"Tarde";"Presencial";"27";"0";"27";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1861";"5000882";"00";"P058";"0";"P058-0";"MONSEÑOR SCALABRINI";"GUAYMALLÉN";"DORREGO";-;"Urbano";"NO CORRESPONDE";"3°";"9";"A";"35916";"Mañana";"Presencial";"32";"0";"32";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1861";"5000882";"00";"P058";"0";"P058-0";"MONSEÑOR SCALABRINI";"GUAYMALLÉN";"DORREGO";-;"Urbano";"NO CORRESPONDE";"3°";"9";"B";"35923";"Tarde";"Presencial";"31";"0";"31";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1861";"5000882";"00";"P058";"0";"P058-0";"MONSEÑOR SCALABRINI";"GUAYMALLÉN";"DORREGO";-;"Urbano";"NO CORRESPONDE";"4°";"10";"A";"37831";"Mañana";"Presencial";"32";"0";"32";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1861";"5000882";"00";"P058";"0";"P058-0";"MONSEÑOR SCALABRINI";"GUAYMALLÉN";"DORREGO";-;"Urbano";"NO CORRESPONDE";"4°";"10";"B";"37838";"Tarde";"Presencial";"29";"0";"29";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1861";"5000882";"00";"P058";"0";"P058-0";"MONSEÑOR SCALABRINI";"GUAYMALLÉN";"DORREGO";-;"Urbano";"NO CORRESPONDE";"5°";"11";"A";"37835";"Mañana";"Presencial";"34";"0";"34";-;-
"Operativo 2022 Instancia II";"no";"Primario";"Privada";"05 - Primario Privada";"1861";"5000882";"00";"P058";"0";"P058-0";"MONSEÑOR SCALABRINI";"GUAYMALLÉN";"DORREGO";-;"Urbano";"NO CORRESPONDE";"5°";"11";"B";"37839";"Tarde";"Presencial";"28";"1";"27";"2022";"CAON ALEJANDRA CAROLINA,DI MARTINO GRACIELA FRANCISCA,PÉREZ  CLAUDIA NOEMÍ,RODRIGUEZ VANESA LAURA,SANCHEZ ANGELA ALEJANDRA"
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1861";"5000882";"00";"P058";"0";"P058-0";"MONSEÑOR SCALABRINI";"GUAYMALLÉN";"DORREGO";-;"Urbano";"NO CORRESPONDE";"6°";"12";"A";"37837";"Mañana";"Presencial";"34";"0";"34";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1861";"5000882";"00";"P058";"0";"P058-0";"MONSEÑOR SCALABRINI";"GUAYMALLÉN";"DORREGO";-;"Urbano";"NO CORRESPONDE";"6°";"12";"B";"37840";"Tarde";"Presencial";"29";"0";"29";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1861";"5000882";"00";"P058";"0";"P058-0";"MONSEÑOR SCALABRINI";"GUAYMALLÉN";"DORREGO";-;"Urbano";"NO CORRESPONDE";"7°";"13";"A";"40683";"Mañana";"Presencial";"34";"0";"34";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1861";"5000882";"00";"P058";"0";"P058-0";"MONSEÑOR SCALABRINI";"GUAYMALLÉN";"DORREGO";-;"Urbano";"NO CORRESPONDE";"7°";"13";"B";"40684";"Tarde";"Presencial";"33";"0";"33";-;-
"División aún no censada!";"no";"Primario";"Privada";"01 - Primario Privada";"1862";"5000039";"00";"P059";"0";"P059-0";"INSTITUTO ADVENTISTA VÍCTOR AMPUERO MATTA";"CAPITAL";"QUINTA SECCION";"Sin Zona";"Urbano";"NO CORRESPONDE";"2°";"8";"A";"35925";"Tarde";"Presencial";"24";"0";"24";-;-
"Operativo 2022 Instancia II";"no";"Primario";"Privada";"01 - Primario Privada";"1862";"5000039";"00";"P059";"0";"P059-0";"INSTITUTO ADVENTISTA VÍCTOR AMPUERO MATTA";"CAPITAL";"QUINTA SECCION";"Sin Zona";"Urbano";"NO CORRESPONDE";"3°";"9";"A";"35926";"Tarde";"Presencial";"23";"16";"7";"2022";"CANTALEJOS TANIA XIMENA,FRAILE ANDREA LORENA,GOROSITO MARIBEL"
"División aún no censada!";"no";"Primario";"Privada";"01 - Primario Privada";"1862";"5000039";"00";"P059";"0";"P059-0";"INSTITUTO ADVENTISTA VÍCTOR AMPUERO MATTA";"CAPITAL";"QUINTA SECCION";"Sin Zona";"Urbano";"NO CORRESPONDE";"4°";"10";"A";"37841";"Tarde";"Presencial";"20";"0";"20";-;-
"División aún no censada!";"no";"Primario";"Privada";"01 - Primario Privada";"1862";"5000039";"00";"P059";"0";"P059-0";"INSTITUTO ADVENTISTA VÍCTOR AMPUERO MATTA";"CAPITAL";"QUINTA SECCION";"Sin Zona";"Urbano";"NO CORRESPONDE";"5°";"11";"A";"37842";"Tarde";"Presencial";"20";"0";"20";-;-
"División aún no censada!";"no";"Primario";"Privada";"01 - Primario Privada";"1862";"5000039";"00";"P059";"0";"P059-0";"INSTITUTO ADVENTISTA VÍCTOR AMPUERO MATTA";"CAPITAL";"QUINTA SECCION";"Sin Zona";"Urbano";"NO CORRESPONDE";"6°";"12";"A";"37843";"Tarde";"Presencial";"30";"0";"30";-;-
"División aún no censada!";"no";"Primario";"Privada";"01 - Primario Privada";"1862";"5000039";"00";"P059";"0";"P059-0";"INSTITUTO ADVENTISTA VÍCTOR AMPUERO MATTA";"CAPITAL";"QUINTA SECCION";"Sin Zona";"Urbano";"NO CORRESPONDE";"7°";"13";"A";"40685";"Tarde";"Presencial";"26";"0";"26";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"2573";"5000476";"00";"P060";"0";"P060-0";"COLEGIO NAZARET";"SAN RAFAEL";"SAN RAFAEL CIUDAD";-;"Urbano";"NO CORRESPONDE";"2°";"8";"A";"35928";"Mañana";"Presencial";"30";"0";"30";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"2573";"5000476";"00";"P060";"0";"P060-0";"COLEGIO NAZARET";"SAN RAFAEL";"SAN RAFAEL CIUDAD";-;"Urbano";"NO CORRESPONDE";"2°";"8";"B";"73500";"Mañana";"Presencial";"31";"0";"31";-;-
"Operativo 2022 Instancia II";"no";"Primario";"Privada";"06 - Primario Privada";"2573";"5000476";"00";"P060";"0";"P060-0";"COLEGIO NAZARET";"SAN RAFAEL";"SAN RAFAEL CIUDAD";-;"Urbano";"NO CORRESPONDE";"3°";"9";"A";"35929";"Mañana";"Presencial";"28";"27";"1";"2022";"AGUINACO MARÍA ELENA,GARCIA SABINA SOL,LACAM Marcela Alejandra,NALDINI ANA MARÍA,PADIAL CELIA MARISEL"
"Operativo 2022 Instancia II";"no";"Primario";"Privada";"06 - Primario Privada";"2573";"5000476";"00";"P060";"0";"P060-0";"COLEGIO NAZARET";"SAN RAFAEL";"SAN RAFAEL CIUDAD";-;"Urbano";"NO CORRESPONDE";"3°";"9";"B";"80855";"Mañana";"Presencial";"28";"19";"9";"2022";"AGUINACO MARÍA ELENA,GARCIA SABINA SOL,LACAM Marcela Alejandra,NALDINI ANA MARÍA,PADIAL CELIA MARISEL"
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"2573";"5000476";"00";"P060";"0";"P060-0";"COLEGIO NAZARET";"SAN RAFAEL";"SAN RAFAEL CIUDAD";-;"Urbano";"NO CORRESPONDE";"4°";"10";"A";"37844";"Mañana";"Presencial";"33";"0";"33";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"2573";"5000476";"00";"P060";"0";"P060-0";"COLEGIO NAZARET";"SAN RAFAEL";"SAN RAFAEL CIUDAD";-;"Urbano";"NO CORRESPONDE";"5°";"11";"A";"37845";"Mañana";"Presencial";"34";"0";"34";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"2573";"5000476";"00";"P060";"0";"P060-0";"COLEGIO NAZARET";"SAN RAFAEL";"SAN RAFAEL CIUDAD";-;"Urbano";"NO CORRESPONDE";"6°";"12";"A";"37846";"Mañana";"Presencial";"33";"0";"33";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"2573";"5000476";"00";"P060";"0";"P060-0";"COLEGIO NAZARET";"SAN RAFAEL";"SAN RAFAEL CIUDAD";-;"Urbano";"NO CORRESPONDE";"7°";"13";"A";"40686";"Mañana";"Presencial";"29";"0";"29";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"1863";"5000499";"00";"P061";"0";"P061-0";"SOTERO SIMON ARIZU";"SAN RAFAEL";"VILLA ATUEL";"40%";"Urbano";"NO CORRESPONDE";"2°";"8";"A";"35931";"Tarde";"Presencial";"21";"0";"21";-;-
"Operativo 2022 Instancia II";"no";"Primario";"Privada";"06 - Primario Privada";"1863";"5000499";"00";"P061";"0";"P061-0";"SOTERO SIMON ARIZU";"SAN RAFAEL";"VILLA ATUEL";"40%";"Urbano";"NO CORRESPONDE";"3°";"9";"A";"35932";"Tarde";"Presencial";"18";"15";"3";"2022";"BAZAR FABIOLA IVANA,GNEMMI KAREN FLORENCIA,JALIFF MARTA VICTORIA"
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"1863";"5000499";"00";"P061";"0";"P061-0";"SOTERO SIMON ARIZU";"SAN RAFAEL";"VILLA ATUEL";"40%";"Urbano";"NO CORRESPONDE";"4°";"10";"A";"37847";"Tarde";"Presencial";"19";"0";"19";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"1863";"5000499";"00";"P061";"0";"P061-0";"SOTERO SIMON ARIZU";"SAN RAFAEL";"VILLA ATUEL";"40%";"Urbano";"NO CORRESPONDE";"5°";"11";"A";"37848";"Tarde";"Presencial";"25";"0";"25";-;-
"División aún no censada!";"no";"Primario";"Privada";"06 - Primario Privada";"1863";"5000499";"00";"P061";"0";"P061-0";"SOTERO SIMON ARIZU";"SAN RAFAEL";"VILLA ATUEL";"40%";"Urbano";"NO CORRESPONDE";"6°";"12";"A";"37849";"Tarde";"Presencial";"20";"0";"20";-;-
"Operativo 2022 Instancia II";"no";"Primario";"Privada";"06 - Primario Privada";"1863";"5000499";"00";"P061";"0";"P061-0";"SOTERO SIMON ARIZU";"SAN RAFAEL";"VILLA ATUEL";"40%";"Urbano";"NO CORRESPONDE";"7°";"13";"A";"40687";"Tarde";"Presencial";"24";"22";"2";"2022";"BAZAR FABIOLA IVANA,GNEMMI KAREN FLORENCIA,JALIFF MARTA VICTORIA"
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1864";"5000769";"00";"P062";"0";"P062-0";"PORTEZUELO";"GUAYMALLÉN";"CAPILLA DEL ROSARIO";-;"Urbano";"NO CORRESPONDE";"2°";"8";"U";"35934";"Mañana y Tarde";"Presencial";"34";"0";"34";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1864";"5000769";"00";"P062";"0";"P062-0";"PORTEZUELO";"GUAYMALLÉN";"CAPILLA DEL ROSARIO";-;"Urbano";"NO CORRESPONDE";"3°";"9";"U";"35935";"Mañana y Tarde";"Presencial";"19";"0";"19";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1864";"5000769";"00";"P062";"0";"P062-0";"PORTEZUELO";"GUAYMALLÉN";"CAPILLA DEL ROSARIO";-;"Urbano";"NO CORRESPONDE";"4°";"10";"A";"37850";"Mañana y Tarde";"Presencial";"25";"0";"25";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1864";"5000769";"00";"P062";"0";"P062-0";"PORTEZUELO";"GUAYMALLÉN";"CAPILLA DEL ROSARIO";-;"Urbano";"NO CORRESPONDE";"5°";"11";"U";"37851";"Mañana y Tarde";"Presencial";"25";"0";"25";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1864";"5000769";"00";"P062";"0";"P062-0";"PORTEZUELO";"GUAYMALLÉN";"CAPILLA DEL ROSARIO";-;"Urbano";"NO CORRESPONDE";"6°";"12";"U";"37852";"Mañana y Tarde";"Presencial";"26";"0";"26";-;-
"División aún no censada!";"no";"Primario";"Privada";"05 - Primario Privada";"1864";"5000769";"00";"P062";"0";"P062-0";"PORTEZUELO";"GUAYMALLÉN";"CAPILLA DEL ROSARIO";-;"Urbano";"NO CORRESPONDE";"7°";"13";"U";"40688";"Mañana y Tarde";"Presencial";"21";"0";"21";-;-
"División aún no censada!";"no";"Primario";"Privada";"01 - Primario Privada";"1865";"5000746";"00";"P063";"0";"P063-0";"ESCUELA CRISTIANA EVANGÉLICA MENDOZA";"CAPITAL";"QUINTA SECCION";-;"Urbano";"NO CORRESPONDE";"2°";"8";"Ú";"35938";"Mañana";"Presencial";"29";"0";"29";-;-
"Operativo 2022 Instancia II";"no";"Primario";"Privada";"01 - Primario Privada";"1865";"5000746";"00";"P063";"0";"P063-0";"ESCUELA CRISTIANA EVANGÉLICA MENDOZA";"CAPITAL";"QUINTA SECCION";-;"Urbano";"NO CORRESPONDE";"3°";"9";"Ú";"35939";"Mañana";"Presencial";"26";"22";"4";"2022";"BIALLOWONS BEATRIZ ILOIDE,OCHI MARÍA DEL VALLE,Pajares Raquel Marina,PALMA SANDRA BIBIANA,Pizarro Marisa Alejandra,SORIA MARÍA AMALIA"
"División aún no censada!";"no";"Primario";"Privada";"01 - Primario Privada";"1865";"5000746";"00";"P063";"0";"P063-0";"ESCUELA CRISTIANA EVANGÉLICA MENDOZA";"CAPITAL";"QUINTA SECCION";-;"Urbano";"NO CORRESPONDE";"4°";"10";"Ú";"37853";"Mañana";"Presencial";"26";"0";"26";-;-
